Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
517,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.8572,8/2/2010,12,6.024280787,1028.34819,yes,yes,yes
518,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
519,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.6199,8/7/2010,16,5.010728102,320.1562117,yes,yes,yes
520,2,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
521,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
522,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
523,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
524,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/12/2010,3,7/20/2010,f,0.6672,8/7/2010,18,5.51521263,572.2761568,yes,yes,yes
525,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/12/2010,2,7/20/2010,f,0.4905,8/6/2010,17,5.419130962,512.3475382,yes,yes,yes
526,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
527,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
528,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/12/2010,3,7/21/2010,m,0.5976,8/7/2010,17,5.146131138,374.1657388,yes,yes,yes
529,3,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.6938,8/1/2010,10,6.069113222,1082.820392,yes,yes,yes
530,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,m,0.5924,8/12/2010,21,0,0,yes,no,no
531,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
532,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/15/2010,4,7/23/2010,NA,0.7577,7/26/2010,3,6.911157662,2854.820485,yes,yes,yes
533,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
534,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,f,0.7022,7/30/2010,8,5.547160353,593.7171041,yes,yes,yes
535,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,f,0.6816,8/7/2010,16,5.730379277,733.1439153,yes,yes,yes
536,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
537,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
538,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
539,4,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
540,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.6968,8/12/2010,21,0,0,yes,no,no
541,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/23/2010,m,0.6838,8/5/2010,13,5.806180653,800.0000004,yes,yes,yes
542,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.615,8/7/2010,16,5.531480194,583.0951892,yes,yes,yes
543,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/15/2010,NA,7/23/2010,f,0.7789,8/2/2010,10,5.963788299,959.1663042,yes,yes,yes
544,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.501,8/4/2010,13,5.306427172,449.9999999,yes,yes,yes
545,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/13/2010,2,7/22/2010,m,0.5841,8/7/2010,16,5.051156383,335.4101967,yes,yes,yes
546,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/13/2010,3,7/21/2010,m,0.7213,8/7/2010,17,5.230451476,412.3105625,yes,yes,yes
547,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,m,0.6387,8/7/2010,16,4.860343997,269.2582404,yes,yes,yes
548,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,m,0.6298,8/12/2010,21,3.398113692,50.00000002,yes,yes,yes
549,5,Eastern09,C1H18,Hawaiian,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,f,0.6391,8/7/2010,16,5.122219156,364.0054945,yes,yes,yes
550,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/15/2010,0,7/23/2010,f,0.6371,8/12/2010,20,0,0,yes,no,no
551,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/28/2010,0,3/8/2010,f,0.497,3/28/2010,20,0,0,yes,yes,no
552,6,Hawaiian,C1E14,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.6423,4/7/2010,27,0,0,yes,yes,no
553,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/28/2010,0,3/8/2010,f,0.4114,3/27/2010,19,0,0,yes,yes,no
554,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/7/2010,f,0.4399,3/26/2010,19,0,0,yes,yes,no
555,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,f,0.5501,3/29/2010,21,0,0,yes,yes,no
556,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.6213,3/30/2010,22,3.398113692,50.00000002,yes,yes,yes
557,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/28/2010,0,3/9/2010,m,0.5359,3/26/2010,17,4.243062865,132.2875656,yes,yes,yes
558,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
559,6,Hawaiian,C1E14,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5315,3/27/2010,19,0,0,yes,yes,no
560,6,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,3/2/2010,0,3/11/2010,f,0.5383,4/4/2010,24,0,0,yes,no,no
561,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/28/2010,2,3/9/2010,m,0.88,3/25/2010,16,4.096944755,111.8033989,yes,yes,yes
562,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,f,0.4422,3/27/2010,19,4.000043427,99.99999997,yes,yes,yes
563,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.6196,3/31/2010,23,3.398113692,50.00000002,yes,yes,yes
564,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.596,3/27/2010,19,0,0,yes,yes,no
565,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5149,3/26/2010,18,3.398113692,50.00000002,yes,yes,yes
566,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5874,3/30/2010,22,3.398113692,50.00000002,yes,yes,yes
567,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/28/2010,4,3/9/2010,f,0.5432,3/31/2010,22,4.000043427,99.99999997,yes,yes,yes
568,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/27/2010,NA,3/7/2010,f,0.5538,4/5/2010,29,0,0,yes,yes,no
569,6,Hawaiian,C1E17,Eastern09,2/17/2010,2/15/2010,2/28/2010,0,3/9/2010,m,0.5669,4/2/2010,24,0,0,yes,yes,no
570,6,Hawaiian,Control,Eastern09,2/17/2010,2/15/2010,2/26/2010,0,3/7/2010,f,0.5562,3/28/2010,21,0,0,yes,no,no
571,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5383,3/27/2010,19,0,0,yes,yes,no
572,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.4848,3/29/2010,21,0,0,yes,yes,no
573,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/7/2010,f,0.4705,3/27/2010,20,0,0,yes,yes,no
574,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/26/2010,0,3/7/2010,m,0.6367,3/30/2010,23,3.398113692,50.00000002,yes,yes,yes
575,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/28/2010,0,3/9/2010,m,0.6464,3/31/2010,22,3.398113692,50.00000002,yes,yes,yes
576,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,f,0.5283,3/28/2010,20,4.243062865,132.2875656,yes,yes,yes
577,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.4505,3/27/2010,19,4.477135731,173.2050808,yes,yes,yes
578,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,2/27/2010,0,3/7/2010,f,0.4763,3/23/2010,16,0,0,yes,yes,no
579,6,Hawaiian,C1E18,Eastern09,2/17/2010,2/15/2010,3/1/2010,2,3/10/2010,f,0.5826,3/30/2010,20,5.161370997,380.7886551,yes,yes,yes
580,6,Hawaiian,Control,Eastern09,2/17/2010,2/15/2010,3/2/2010,0,3/11/2010,m,0.5259,4/4/2010,24,0,0,yes,no,no
581,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/27/2010,0,3/8/2010,m,0.5441,3/30/2010,22,0,0,yes,yes,no
582,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/10/2010,f,0.5302,4/2/2010,23,3.699056855,70.71067816,yes,yes,yes
583,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.6312,4/7/2010,29,0,0,yes,yes,no
584,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.5583,4/1/2010,23,3.398113692,50.00000002,yes,yes,yes
585,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/27/2010,0,3/8/2010,m,0.6099,4/1/2010,24,0,0,yes,yes,no
586,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/27/2010,0,3/7/2010,f,0.4626,3/29/2010,22,0,0,yes,yes,no
587,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,f,0.6407,4/2/2010,24,0,0,yes,yes,no
588,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,3/2/2010,0,3/11/2010,m,0.6617,4/11/2010,31,4.000043427,99.99999997,yes,yes,yes
589,6,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.4724,3/30/2010,21,0,0,yes,yes,no
590,6,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,2/27/2010,0,3/8/2010,m,0.5828,3/31/2010,23,0,0,yes,no,no
591,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.5698,4/1/2010,22,0,0,yes,yes,no
592,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.5509,4/2/2010,23,4.39795738,158.113883,yes,yes,yes
593,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.6236,4/6/2010,28,3.699056855,70.71067816,yes,yes,yes
594,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,m,0.4513,3/31/2010,22,0,0,yes,yes,no
595,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,3/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
596,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.5966,3/31/2010,22,4.000043427,99.99999997,yes,yes,yes
597,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,3/2/2010,0,3/11/2010,f,0.5287,4/1/2010,21,3.398113692,50.00000002,yes,yes,yes
598,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.4805,4/1/2010,22,0,0,yes,yes,no
599,6,Hawaiian,C1E21,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.5426,4/2/2010,24,4.243062865,132.2875656,yes,yes,yes
600,6,Hawaiian,Control,Eastern09,2/19/2010,2/17/2010,3/1/2010,0,3/10/2010,f,0.5558,4/1/2010,22,0,0,yes,no,no
601,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,m,0.5574,3/28/2010,20,4.439348486,165.8312395,yes,yes,yes
602,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,1,3/8/2010,m,0.561,3/30/2010,22,3.699056855,70.71067816,yes,yes,yes
603,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,m,0.5933,3/23/2010,15,4.176120211,122.4744871,yes,yes,yes
604,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,3,3/7/2010,f,0.424,3/24/2010,17,5.113946693,360.5551275,yes,yes,yes
605,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/26/2010,0,3/6/2010,f,0.6088,3/31/2010,25,0,0,yes,yes,no
606,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,m,0.5085,3/22/2010,14,4.916459213,287.2281324,yes,yes,yes
607,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,3,3/7/2010,f,0.6451,3/27/2010,20,5.138305857,370.8099245,yes,yes,yes
608,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,3,3/7/2010,f,0.5465,3/22/2010,15,5.599338226,630.476011,yes,yes,yes
609,6,Hawaiian,C1H13,Hawaiian,2/17/2010,2/15/2010,2/27/2010,NA,3/7/2010,f,0.5423,3/20/2010,13,4.676702753,217.9449473,yes,yes,yes
610,6,Hawaiian,Control,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,f,0.5319,3/28/2010,20,0,0,yes,no,no
611,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,1,3/8/2010,m,0.5069,3/24/2010,16,4.477135731,173.2050808,yes,yes,yes
612,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,m,0.5106,3/28/2010,20,4.875067054,273.8612788,yes,yes,yes
613,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5683,3/30/2010,22,3.398113692,50.00000002,yes,yes,yes
614,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,1,3/8/2010,m,0.5893,3/25/2010,17,4.653222165,212.1320344,yes,yes,yes
615,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/26/2010,0,3/7/2010,m,0.5765,3/26/2010,19,4.000043427,99.99999997,yes,yes,yes
616,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
617,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,1,3/8/2010,m,0.6025,3/27/2010,19,4.574042849,193.6491674,yes,yes,yes
618,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/26/2010,0,3/7/2010,m,0.6125,4/2/2010,26,3.398113692,50.00000002,yes,yes,yes
619,6,Hawaiian,C1H15,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5299,3/27/2010,19,3.398113692,50.00000002,yes,yes,yes
620,6,Hawaiian,Control,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5001,3/24/2010,16,0,0,yes,no,no
621,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/26/2010,1,3/7/2010,m,0.6015,3/31/2010,24,4.812920038,254.9509757,yes,yes,yes
622,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/28/2010,2,3/9/2010,f,0.3762,3/25/2010,16,5.602061077,632.455532,yes,yes,yes
623,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/7/2010,f,0.5337,4/1/2010,25,5.051156383,335.4101967,yes,yes,yes
624,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/7/2010,m,0.5521,3/30/2010,23,0,0,yes,yes,no
625,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/28/2010,0,3/9/2010,f,0.3387,3/30/2010,21,0,0,yes,yes,no
626,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,m,0.4864,3/27/2010,19,4.574042849,193.6491674,yes,yes,yes
627,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/28/2010,2,3/9/2010,m,0.5025,3/27/2010,18,4.942013016,295.803989,yes,yes,yes
628,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/26/2010,2,3/7/2010,f,0.5425,3/28/2010,21,4.795886966,250,yes,yes,yes
629,6,Hawaiian,C1H17,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/8/2010,f,0.5244,3/29/2010,21,4.795886966,250,yes,yes,yes
630,6,Hawaiian,Control,Hawaiian,2/17/2010,2/15/2010,2/27/2010,0,3/8/2010,m,0.5736,3/30/2010,22,0,0,yes,no,no
631,6,Hawaiian,C1H19,Hawaiian,2/17/2010,2/15/2010,2/28/2010,2,3/9/2010,m,0.5283,3/28/2010,19,5.000004343,316.227766,yes,yes,yes
632,6,Hawaiian,C1H19,Hawaiian,2/17/2010,2/15/2010,2/27/2010,2,3/7/2010,f,0.4992,3/23/2010,16,4.795886966,250,yes,yes,yes
633,6,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,f,0.6663,4/2/2010,24,5.088139634,350,yes,yes,yes
634,6,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,2/28/2010,3,3/9/2010,m,0.6389,3/26/2010,17,5.051156383,335.4101967,yes,yes,yes
635,6,Hawaiian,C1H19,Hawaiian,2/19/2010,2/17/2010,3/1/2010,1,3/10/2010,f,0.6012,4/6/2010,27,4.759675398,239.7915763,yes,yes,yes
636,6,Hawaiian,C1H19,Hawaiian,2/19/2010,2/17/2010,2/28/2010,1,3/10/2010,m,0.641,4/11/2010,32,4.243062865,132.2875656,yes,yes,yes
637,6,Hawaiian,C1H19,Hawaiian,2/19/2010,2/17/2010,3/1/2010,NA,3/10/2010,m,0.6094,3/26/2010,16,5.37106971,484.7679856,yes,yes,yes
638,6,Hawaiian,C1H19,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.5389,4/7/2010,28,0,0,yes,yes,no
639,6,Hawaiian,C1H19,Hawaiian,2/19/2010,2/17/2010,2/28/2010,3,3/10/2010,f,0.5518,3/29/2010,19,4.860343997,269.2582404,yes,yes,yes
640,6,Hawaiian,Control,Hawaiian,2/19/2010,2/17/2010,3/5/2010,0,3/14/2010,m,0.3881,3/27/2010,13,0,0,yes,no,no
641,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,f,0.5214,3/31/2010,21,4.477135731,173.2050808,yes,yes,yes
642,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,1,3/10/2010,m,0.5531,4/1/2010,22,4.544080453,187.0828694,yes,yes,yes
643,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,3/2/2010,3,3/11/2010,m,0.5586,4/1/2010,21,4.966146428,304.1381266,yes,yes,yes
644,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,3/4/2010,2,3/12/2010,f,0.416,4/2/2010,21,5.051156383,335.4101967,yes,yes,yes
645,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,m,0.5302,4/1/2010,22,4.35220182,150.0000001,yes,yes,yes
646,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.5566,4/5/2010,27,4.000043427,99.99999997,yes,yes,yes
647,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.5406,4/1/2010,23,4.000043427,99.99999997,yes,yes,yes
648,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,3,3/9/2010,f,0.4327,3/26/2010,17,5.010728102,320.1562117,yes,yes,yes
649,6,Hawaiian,C1H20,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.6104,4/5/2010,26,4.176120211,122.4744871,yes,yes,yes
650,6,Hawaiian,Control,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.5429,3/31/2010,21,0,0,yes,no,no
651,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,3/3/2010,0,3/11/2010,f,0.4772,4/2/2010,22,0,0,yes,yes,no
652,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
653,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
654,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
655,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
656,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.4558,4/1/2010,23,3.398113692,50.00000002,yes,yes,yes
657,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,f,0.5573,3/30/2010,21,0,0,yes,yes,no
658,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/8/2010,f,0.4031,3/25/2010,17,0,0,yes,yes,no
659,7,Hawaiian,C1E14,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.5346,3/27/2010,18,0,0,yes,yes,no
660,7,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
661,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
662,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
663,7,Hawaiian,C1E17,Eastern09,2/24/2010,2/22/2010,3/10/2010,NA,3/15/2010,f,0.3635,4/3/2010,19,0,0,yes,yes,no
664,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
665,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
666,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.6343,3/28/2010,19,4.720167576,229.1287849,yes,yes,yes
667,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
668,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
669,7,Hawaiian,C1E17,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
670,7,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
671,7,Hawaiian,C1E18,Eastern09,2/24/2010,2/22/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
672,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
673,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
674,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
675,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
676,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
677,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
678,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,f,0.5264,4/2/2010,24,3.398113692,50.00000002,yes,yes,yes
679,7,Hawaiian,C1E18,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
680,7,Hawaiian,Control,Eastern09,2/24/2010,2/22/2010,3/7/2010,0,3/16/2010,m,0.6966,4/11/2010,26,0,0,yes,no,no
681,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
682,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
683,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
684,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
685,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,3/7/2010,0,3/16/2010,m,0.6012,4/7/2010,22,3.398113692,50.00000002,yes,yes,yes
